,var_name,importance
89,range_Atomic_Radus,0.14056678927608085
119,range_metallic_valence,0.1267040887943053
118,range_l_quantum_number,0.08657043040537529
120,range_number_of_valence_electrons,0.08636248522317702
99,range_Molar_Denstiy_(mol/ml),0.07762443391981766
0,avg_1st_ionization_potential_(kJ/mol),0.07345482135218116
97,range_Melting_point_(K),0.07237971974491209
112,range_gilmor_number_of_valence_electron,0.06936787289695592
6,avg_Cohesive_energy,0.0667080660164319
33,avg_metallic_valence,0.06608023730462738
91,range_Boiling_Point_(K),0.06257400858668496
104,range_Number_of_unfilled_p_valence_electrons,0.05822602674124139
127,range_valence_p,0.058226026741241374
28,avg_heat_atomization(kJ/mol),0.055407304859961794
9,avg_Density_(g/mL),0.051362388873291184
98,range_Mendele_Number,0.0498451536862096
95,range_Density_(g/mL),0.04935571875380003
34,avg_number_of_valence_electrons,0.04756234489853011
110,range_abs_valence,0.042820165344907776
38,avg_thermal_conductivity_(W/(m_K))_,0.042741458815572696
86,range_1st_ionization_potential_(kJ/mol),0.041966477203926725
87,range_Allred-Rockow_electronegativity,0.038482717693476075
14,avg_Molar_Heat_Capacity(J/mol_K),0.036016560621785945
56,sum_Molar_Denstiy_(mol/ml),0.034836517747356036
32,avg_l_quantum_number,0.03228981727598151
36,avg_polarizability(A^3),0.032096144907197026
52,sum_Density_(g/mL),0.03196243122300689
124,range_thermal_conductivity_(W/(m_K))_,0.031199981706138878
100,range_Molar_Heat_Capacity(J/mol_K),0.03019101685254929
115,range_heat_of_fusion_(kJ/mol)_,0.02964785536911808
93,range_Covalent_Radius,0.029067056544870924
109,range_Zunger_radii_sum,0.028265337378487305
94,range_Critical_Temperature,0.027399056482268203
102,range_Number_of_unfilled_d_valence_electrons,0.026087837093200998
125,range_valence_d,0.026087837093200793
24,avg_abs_valence,0.02584470215536434
18,avg_Number_of_unfilled_p_valence_electrons,0.02580930420012003
41,avg_valence_p,0.02580930420012002
116,range_heat_of_vaporization_(kJ/mol)_,0.025780591650636515
26,avg_gilmor_number_of_valence_electron,0.02547314134628349
113,range_group,0.024187864768185418
83,sum_valence_f,0.023344286072387612
80,sum_specific_heat_(J/g_K)_,0.022947992118312662
92,range_Cohesive_energy,0.02280962020712137
22,avg_Period,0.022683069086359912
108,range_Period,0.02249441623171207
107,range_Pauling_Electronegativity,0.022008460014691675
126,range_valence_f,0.02180604503489261
103,range_Number_of_unfilled_f_valence_electrons,0.021806045034892606
13,avg_Molar_Denstiy_(mol/ml),0.02177559229270268
90,range_Atomic_Weight,0.02165348580485058
122,range_polarizability(A^3),0.021556541503597704
96,range_Gordy_electonegativity,0.021222115860202777
3,avg_Atomic_Radus,0.020957921812631262
128,range_valence_s,0.020749804173072435
105,range_Number_of_unfilled_s_valence_electrons,0.020749804173072286
16,avg_Number_of_unfilled_d_valence_electrons,0.020615053893075875
39,avg_valence_d,0.020615053893075826
76,sum_metallic_valence,0.020236315967217804
8,avg_Critical_Temperature,0.02008753408449104
82,sum_valence_d,0.019953042445665863
30,avg_heat_of_vaporization_(kJ/mol)_,0.01974163867917064
121,range_outer_shell_electrons,0.01971975974506563
2,avg_Atomic_Number,0.01928719497013217
114,range_heat_atomization(kJ/mol),0.01912654858535211
11,avg_Melting_point_(K),0.019085892295900683
111,range_families,0.01874198937280617
10,avg_Gordy_electonegativity,0.018007920944649133
4,avg_Atomic_Weight,0.017922651878096645
23,avg_Zunger_radii_sum,0.017466513914160674
5,avg_Boiling_Point_(K),0.017375774582492953
101,range_Nagle_electonegativity,0.017084434346020166
25,avg_families,0.016331966117936914
35,avg_outer_shell_electrons,0.015723646142888244
1,avg_Allred-Rockow_electronegativity,0.01566079739993226
88,range_Atomic_Number,0.0156443233894279
40,avg_valence_f,0.015351239401614414
17,avg_Number_of_unfilled_f_valence_electrons,0.015351239401614383
15,avg_Nagle_electonegativity,0.015117612419248255
42,avg_valence_s,0.014845612991850568
19,avg_Number_of_unfilled_s_valence_electrons,0.01484561299185053
12,avg_Mendele_Number,0.014767622920377777
37,avg_specific_heat_(J/g_K)_,0.014187180222999338
29,avg_heat_of_fusion_(kJ/mol)_,0.013965616546977467
27,avg_group,0.01357381858720057
7,avg_Covalent_Radius,0.013362077681162526
81,sum_thermal_conductivity_(W/(m_K))_,0.01263372786288306
62,sum_Number_of_unfilled_s_valence_electrons,0.012351802049697066
21,avg_Pauling_Electronegativity,0.012068403339063153
66,sum_Zunger_radii_sum,0.01206547654325565
75,sum_l_quantum_number,0.011329626211839788
20,avg_Orbital_Radius(pm),0.011101596419490928
31,avg_ionic_radius,0.01081871562080618
117,range_ionic_radius,0.01068629471978332
48,sum_Boiling_Point_(K),0.009719611537714537
123,range_specific_heat_(J/g_K)_,0.009557213938992578
58,sum_Nagle_electonegativity,0.009030930481592023
59,sum_Number_of_unfilled_d_valence_electrons,0.008905271482802044
73,sum_heat_of_vaporization_(kJ/mol)_,0.008720335938825378
79,sum_polarizability(A^3),0.008372999553064146
106,range_Orbital_Radius(pm),0.008327302374809378
67,sum_abs_valence,0.007715051004997417
77,sum_number_of_valence_electrons,0.007606303464359876
55,sum_Mendele_Number,0.007180690161732392
64,sum_Pauling_Electronegativity,0.007069759323657781
44,sum_Allred-Rockow_electronegativity,0.006665276803955508
72,sum_heat_of_fusion_(kJ/mol)_,0.006622890529992762
45,sum_Atomic_Number,0.006399151579861051
61,sum_Number_of_unfilled_p_valence_electrons,0.006371259461111087
47,sum_Atomic_Weight,0.005789630663496284
54,sum_Melting_point_(K),0.005779661300386679
51,sum_Critical_Temperature,0.005737395157974329
53,sum_Gordy_electonegativity,0.005554924548318801
57,sum_Molar_Heat_Capacity(J/mol_K),0.005027539131080871
70,sum_group,0.004971977071606537
43,sum_1st_ionization_potential_(kJ/mol),0.00493838490160276
49,sum_Cohesive_energy,0.004875595658765344
