,var_name,importance
119,range_Number_of_electrons_forming_covalent_bonds,0.19088394572626335
118,range_l_quantum_number,0.12275758255515412
0,avg_1st_ionization_potential_(kJ/mol),0.10930483171504035
33,avg_Number_of_electrons_forming_covalent_bonds,0.105151557465524
6,avg_Cohesive_energy,0.10085428401637313
38,avg_thermal_conductivity_(W/(m_K))_,0.09573066891342219
28,avg_heat_atomization(kJ/mol),0.09365611342015408
95,range_Density_(g/mL),0.08896431563405409
127,range_valence_p,0.08144454887585748
104,range_Number_of_unfilled_p_valence_electrons,0.08144454887585743
10,avg_Gordy_electonegativity,0.06909287421572245
99,range_Molar_Denstiy_(mol/ml),0.06843034028633307
120,range_number_of_valence_electrons,0.06019619642582985
9,avg_Density_(g/mL),0.0597578096629803
96,range_Gordy_electonegativity,0.052483190914168934
30,avg_heat_of_vaporization_(kJ/mol)_,0.05201003681420422
125,range_valence_d,0.05119722757304963
102,range_Number_of_unfilled_d_valence_electrons,0.051197227573049606
112,range_gilmor_number_of_valence_electron,0.0501436744361641
91,range_Boiling_Point_(K),0.04469843315354144
98,range_Mendele_Number,0.04459370959586116
115,range_heat_of_fusion_(kJ/mol)_,0.04453695552387205
86,range_1st_ionization_potential_(kJ/mol),0.03818520104891084
24,avg_abs_valence,0.03683328643001048
32,avg_l_quantum_number,0.03486050991469118
94,range_Critical_Temperature,0.033871131847031166
100,range_Molar_Heat_Capacity(J/mol_K),0.03329341876228094
110,range_abs_valence,0.03316954659999937
107,range_Pauling_Electronegativity,0.031537723810408355
8,avg_Critical_Temperature,0.031040443595984752
92,range_Cohesive_energy,0.029119174247327673
116,range_heat_of_vaporization_(kJ/mol)_,0.028511118713324384
22,avg_Period,0.02827765731820972
89,range_Atomic_Radus,0.02812535266830865
114,range_heat_atomization(kJ/mol),0.028032459187961756
128,range_valence_s,0.02754256920882019
105,range_Number_of_unfilled_s_valence_electrons,0.02754256920881981
14,avg_Molar_Heat_Capacity(J/mol_K),0.02686326978513908
113,range_group,0.026636085495899582
4,avg_Atomic_Weight,0.02547618170336564
2,avg_Atomic_Number,0.02455723626542173
88,range_Atomic_Number,0.0241010575190655
90,range_Atomic_Weight,0.024031664459409137
52,sum_Density_(g/mL),0.022599843255931083
108,range_Period,0.02221601806996404
111,range_families,0.022108226206549498
27,avg_group,0.021381855731346804
34,avg_number_of_valence_electrons,0.02091472036502019
87,range_Allred-Rockow_electronegativity,0.020502235400920287
11,avg_Melting_point_(K),0.02019059763515787
37,avg_specific_heat_(J/g_K)_,0.01900665690659343
29,avg_heat_of_fusion_(kJ/mol)_,0.018879589770729545
103,range_Number_of_unfilled_f_valence_electrons,0.01753021224179585
126,range_valence_f,0.017530212241795705
124,range_thermal_conductivity_(W/(m_K))_,0.017370847114700605
39,avg_valence_d,0.01736128949563882
16,avg_Number_of_unfilled_d_valence_electrons,0.017361289495638733
123,range_specific_heat_(J/g_K)_,0.017305549527685947
35,avg_outer_shell_electrons,0.01724265928025199
117,range_ionic_radius,0.017184258519803198
15,avg_Nagle_electonegativity,0.01705196587267091
36,avg_polarizability(A^3),0.016965546564819772
26,avg_gilmor_number_of_valence_electron,0.01682036041182123
122,range_polarizability(A^3),0.016567372318762198
40,avg_valence_f,0.016427858491387882
17,avg_Number_of_unfilled_f_valence_electrons,0.01642785849138781
25,avg_families,0.016424420863368226
5,avg_Boiling_Point_(K),0.01632225774814065
97,range_Melting_point_(K),0.01613157462530882
76,sum_Number_of_electrons_forming_covalent_bonds,0.016093401806117687
93,range_Covalent_Radius,0.01604528306748167
42,avg_valence_s,0.015915745742908678
19,avg_Number_of_unfilled_s_valence_electrons,0.015915745742908678
101,range_Nagle_electonegativity,0.015879791436032055
