,0
0,0.6630849962777736
1,1.0042607797681313
2,2.1907382929399213
3,2.5966229380709738
4,0.9912510939267168
5,1.9861037281569587
6,1.0197685254417161
7,2.569349009808841
8,1.87893840076924
9,3.4362498862063457
10,1.8094686740354478
11,1.809671578208206
12,1.5024581228740712
13,0.9717122214589627
14,2.8865813424979145
15,1.0399467025280984
16,1.6256370139733851
17,0.9174437328625026
18,2.0539314028222777
19,1.0274626044264346
20,1.1283893161646184
21,3.7592146412025076
22,1.8357117356492674
23,1.7364830910120634
24,1.1700940991338624
25,3.069681716591442
26,2.2271883063623417
27,2.6027516173494245
28,2.219082859828203
29,4.299824785499843
30,2.115539536868005
31,6.0415404780941895
32,3.9962942112329403
33,1.5142789198196802
34,2.9467011598723274
35,3.1579137687776426
36,1.2617576202492233
37,1.9676776477261602
38,1.135267575157303
39,2.3306975481625964
40,1.9245574466394353
41,1.3321956502744767
42,2.2066722574586723
43,2.440576522184518
44,3.311605424982527
45,2.5569302274570376
46,3.3038396055756203
47,3.2192094182310966
48,4.435437970624259
49,1.5236110487347763
50,2.417349933978888
51,1.9641783177774554
52,2.008072887207164
53,2.0060690530515086
54,2.2899706649332567
55,5.4036142337637685
56,2.126789014616271
57,2.225465240052021
58,2.0567818919764123
59,2.620606090595175
60,8.41538388447549
61,2.4860439528908453
62,1.4748299474690993
63,2.4694083343752773
64,3.5621041651536625
65,3.6575727784277206
66,2.365605044106624
67,1.8290383969700053
68,2.988481284233212
69,0.19061801116687643
70,0.23782207494583826
71,2.54545653546722
72,2.252171257936375
73,0.2794098083633248
74,0.24636512342753
75,3.5869613295128824
76,2.2567468495625698
77,2.6553200125291907
78,0.5850438274509645
79,3.5407469791713266
80,1.17071357649381
81,3.5945717528613743
82,3.8607664147859797
83,0.8681218271218546
84,0.9309201357174346
85,4.722971550957219
86,2.8380238538983957
87,8.322793474274542
88,2.328860539182014
89,2.5006098928115694
90,3.3342002782855085
91,2.9744383422956187
92,1.2076837619487852
93,1.245090553161151
94,1.3155821629385207
95,2.177057508053009
96,5.97773718615793
97,2.4346012375938373
98,1.60479578338328
99,0.8250852299926288
100,1.1997580492237454
101,3.3764535323899936
102,2.8588818915567527
103,2.2469612197070252
104,1.5129121683533404
105,0.45099843691470093
106,1.7648231751068164
107,2.1469701123339986
108,3.675375886692053
109,1.8363613992818764
110,1.9054474731149609
111,1.14940653481368
112,3.958917145869272
113,0.6306635341710013
114,0.694378361253455
115,0.9618031957420925
116,0.37201232265306433
117,0.3640946216346112
118,0.7564789482854037
119,1.28967322123947
120,0.4380911748906945
121,1.0716197384453894
122,1.4332201413740906
123,2.4469202213030496
124,2.4564099487383078
125,2.0190031162363837
126,1.7781092966922873
127,2.0528251240543054
128,4.027030011030838
129,1.4321711191767332
130,1.9784731956804498
131,2.469455982648759
132,1.7577769179924199
133,0.8769710794106196
134,1.8451529952816659
135,4.861774507970086
136,1.9160832811571935
137,1.9475818518771681
138,1.8190611988099497
139,2.1658225827681554
140,1.593285696002062
141,6.709600026151472
142,7.002222222779848
143,2.5453719102679218
144,1.6969507947065816
145,1.8647200847193128
146,1.876530010080222
147,2.114873716919447
148,1.6693553350852175
149,1.3566051698270927
150,1.9491693670402976
151,2.3650485547131908
152,1.6839318679041058
153,1.2275290370421454
154,1.6934296401616613
155,2.9442104205149517
156,2.9116562672450685
157,1.3613894523425536
158,0.983348939433877
159,2.2451114489654462
160,1.386800510501201
161,1.199968734998695
162,0.5675274598605259
163,0.3944090234273433
164,0.6638587726667746
165,1.1786989973441087
166,1.6495695263041454
167,1.7129919620533236
168,3.817587661004934
169,1.0146518534504287
170,1.680926034617546
171,0.983263925281883
172,2.1837271770017543
173,5.335792683680824
174,2.7054491296225676
175,0.9423777240831587
176,3.8040386198988467
177,1.0162806430131863
178,1.1425670452822168
179,1.9519642249729674
180,0.6963513639086777
181,1.399621658396837
182,0.7976750085615226
183,2.202292533082558
184,2.534707076640544
185,2.9202954789763598
186,0.4981896791999642
187,2.844149388088159
188,0.833082536315424
189,2.5688154699678716
190,2.6342241060952656
191,0.5548981397964395
192,2.2104149411980307
193,2.5496154805149756
194,1.880756084297703
195,0.819367528074356
196,1.706957658952016
197,1.7360210959743443
198,0.9110984244448866
199,0.6282726048301258
200,0.6282726048301258
201,0.7215845882190124
202,4.267962093935331
203,0.7007533701257018
204,0.696696644174113
205,1.6918277940106632
206,1.7135002913831412
207,1.1010440534874102
208,1.551561226310697
209,3.917900708174582
210,2.0278008356884016
211,1.1218954403982837
212,0.9434207570077189
213,1.6385428528281498
214,2.7822317725616186
215,0.8576383607153243
216,0.5942904172227558
217,1.0822043110114465
218,3.500114669842756
219,1.7022311439146076
220,1.6836611019276182
221,0.8141077153006102
222,0.7614536524158271
223,1.6717524349278952
224,2.8137173380294187
225,1.6511457282651898
226,1.4649182018594564
227,2.256360330507372
228,3.403553839525948
229,2.751925061166804
230,2.1055753912730855
231,2.21490696461204
232,1.2909749730287294
233,1.951017098149225
234,1.665496904444798
235,2.4034664168397626
236,1.730017686254437
237,2.096408350815262
238,1.913119367137302
239,0.7345485700903417
240,0.7345485700903417
241,4.105749125801387
242,0.5305563338880473
243,1.424215107466242
244,1.5536248974808966
245,0.27075936008410695
246,0.414257649830266
247,0.3834589607839042
248,0.5510965951731388
249,1.9846059000564444
250,0.689044636787303
251,1.0148673187198425
252,1.5851841884047002
253,1.9466268449082305
254,2.1967444503252707
255,2.529774092109319
256,2.0984090146648153
257,3.5544557407314525
258,1.9816245303717568
259,3.9687476408507365
260,1.7083231132392402
261,2.486023815935683
262,2.4078037306309326
263,1.545401893311164
264,2.9743800745892144
265,2.65685703598203
266,2.245311590379487
267,1.79652049994093
268,2.052743659165276
269,1.887081182878706
270,1.753025725580752
271,1.6203374711251075
272,2.0686737720137005
273,1.8176269625651311
274,2.3220433637870608
275,2.441166212257963
276,3.222133007389819
277,1.2251450826134394
278,0.9956356783546987
279,7.423449190585711
280,7.9967012079754225
281,2.0200416026656587
282,2.5799105625971497
283,2.1613198766228368
284,2.746424223415205
285,4.112803602665484
286,3.7522145937657956
287,3.5835069190429496
288,1.7095574550627743
289,3.4553985204935005
290,3.654996606899268
291,1.7571011223434723
292,3.1210586874380755
293,1.9847423111120028
294,2.809298507358539
295,1.5263860434845615
296,2.2371964379904528
297,1.3198640345862962
298,1.802409194349817
299,5.348632310289921
300,5.185412326272933
301,2.1587796877930376
302,1.0479131625495666
303,2.4304182417308735
304,2.323320605128515
305,0.924018245628618
306,2.8664861940417885
307,2.5137369779635117
308,3.200828657795963
309,3.1945367984698807
310,2.4893521315249596
311,1.1624548662665555
312,6.13225170102553
313,10.320182311387331
314,2.8100619950965604
315,3.6992656396440955
316,6.293092007793481
317,2.508938705667876
318,3.6577833494089966
319,0.8714882952034293
320,3.3134261400946503
321,1.5857743853763908
322,3.6873704455791003
323,2.15704613332869
324,1.2142647512083802
325,7.021262788905536
326,8.5457725643938
327,1.2134226367225966
328,2.677886923922509
329,2.613711749864157
330,3.02051041181933
331,2.5693840164710218
332,3.161447526318506
333,2.9077452167984705
334,2.6424229460229096
335,4.131471377625651
336,1.0584971924079372
337,5.535892596766668
338,3.8247375711793907
339,5.151669137960924
340,0.947202493595995
341,10.251952437940327
342,3.6184361653890473
343,3.59605930378116
344,3.5430119295043907
345,6.848060673329669
346,2.2309365570023556
347,0.5136534886461607
348,1.7446223016656623
349,2.3212404855505726
350,2.1983066492470975
351,3.410529277367219
352,1.3235856488684563
353,1.6572175469101607
354,2.828963818191972
355,0.5875029127569761
356,0.8401060583828956
357,0.48202350039642844
358,0.28266187552757654
359,0.09344500813113316
360,0.2103363901934796
361,0.26292841879113615
362,0.21045151062764522
363,0.33248210348197005
364,0.6000631409270503
365,0.27154987108730694
366,0.355417092503264
367,0.326864395112523
368,0.34957271188206285
369,0.2603932106454675
370,0.2103363901934796
371,2.402335805054092
372,4.165226294335124
373,3.220251759682124
374,2.6894335599808805
375,1.258683390673861
376,3.5315667439664677
377,3.376316110977213
378,0.4942376600698147
379,0.31542662487939277
380,1.9484429476777345
381,1.8436082554917907
382,1.5696434783506648
383,2.255394777330269
384,1.599430225098657
385,1.3293707723417494
386,1.0412460001648793
387,0.628802404524917
388,1.0649334974241866
389,0.5846894592920842
390,1.0457027064882942
391,0.7928914473427949
392,4.652956158453822
393,1.9184785367960462
394,3.406792497428752
395,2.0347476327669964
396,3.9455701703726462
397,1.8503266583612876
398,3.638676400168331
399,2.423062808092662
400,1.7433920974008805
401,4.582945388816398
402,4.9686166005376275
403,0.9352191635708035
404,5.5869214093937885
405,3.729374950674318
406,1.2266159400407222
407,1.7414477162937148
408,0.9105856491918606
409,1.6548444650418792
410,2.0624274445931
411,0.4737744466783141
412,0.8005625113752082
413,1.3099304453252916
414,0.5815957284299038
415,0.5662581675080982
416,1.3563358264605752
417,1.255578944904062
418,0.6833949394312644
419,1.4523804967076401
420,0.2666299386107483
421,2.5906298103313605
422,0.8819953935478191
423,1.4967059379420364
424,1.1069761339607738
425,1.2894162366899755
426,2.3971086514643933
427,0.5754022236275639
428,3.0362035043156883
429,2.687216460411485
430,1.6708928862276307
431,3.6268315563235083
432,0.7043028846820789
433,3.0162250706588765
434,1.2670277029255346
435,3.2703531634774614
436,2.8487116620729793
437,0.7725602524450358
438,3.660511366571699
439,3.674597279976001
