,0
0,0.4596205687727759
1,0.4692561641837996
2,0.46648029416381337
3,0.4654893381610016
4,0.4649993683196143
5,0.46070939154909457
6,0.45539362987687787
7,0.45619635461583896
8,0.44885585935089917
9,0.4460239425523969
10,0.4467548567698901
11,0.44402684932565467
12,0.449773622212044
13,0.44839757315382917
14,0.44477575146543724
15,0.4482440370777208
16,0.45422942147001627
17,0.4561189305651066
18,0.4645885783742231
19,0.4637242438397061
20,0.4639549293195757
21,0.4614722175139524
22,0.4648208685974585
23,0.46181692215216874
24,0.4653271326762037
25,0.46387635014945205
26,0.4646154357542737
27,0.46497893785131544
28,0.4613450793579968
29,0.45727968259655916
30,0.4671631449233441
31,0.4646464470700532
32,0.45488825248950165
33,0.4609270986282541
34,0.4645151636307751
35,0.4612923752607178
36,0.4626103791117478
37,0.47364871701112893
38,0.4733942303956793
39,0.4745093435470658
40,0.474572836907082
41,0.47387493074509723
42,0.47391410942767115
43,0.4733178241948544
44,0.47473235570729666
45,0.4754669855984451
46,0.4777465364823493
47,0.4790842534849744
48,0.4752605971017681
49,0.4800291793740041
50,0.47900022019274097
51,0.48122070053714017
52,0.47532417767839313
53,0.4766852446997902
54,0.4769185334562975
55,0.48429231691632296
56,0.48522813474030074
57,0.48064891845850677
58,0.4842716670477539
59,0.48511693343963247
60,0.48509663456255964
61,0.4840804632866923
62,0.4905441607098059
63,0.48687789934892445
64,0.4882317589008833
65,0.48509158170970434
66,0.496640243872234
67,0.4929723921471169
68,0.49369152523007837
69,0.4940030181015343
70,0.4927239787614194
71,0.49893472440755016
72,0.501055343821709
73,0.5025118513438908
74,0.4987508889891488
75,0.5021147544085989
76,0.49738042915489367
77,0.4974200079378615
78,0.4984918317775135
79,0.498580758982406
80,0.5045240958590944
81,0.5033120896686586
82,0.5058218771728383
83,0.5058247388124346
84,0.5065586857389628
85,0.5062113112515048
86,0.504212903044287
87,0.4998765005768838
88,0.49850355635998683
89,0.5096341354514831
90,0.5109168441380343
91,0.5112911708842364
92,0.5087548881827921
93,0.5077345971968883
94,0.509720242341739
95,0.512104733087369
96,0.5083233896234124
97,0.5090042225351081
98,0.5116778637667432
99,0.5083952636264745
100,0.5078926473536256
101,0.5133795361995812
102,0.5111264745274334
103,0.5076097938046039
104,0.5122037080566065
105,0.5127741129580765
106,0.520280332167585
107,0.5194198026074213
108,0.5194215398587928
109,0.5166595661392518
110,0.5180925836076695
111,0.5196584600194851
112,0.5219067909500937
113,0.5161486140333166
114,0.5181799165579284
115,0.5198453460826619
116,0.5183979270309165
117,0.5217807149214986
118,0.5181553610176524
119,0.5182474785846979
120,0.5170708688127702
121,0.5191689954532638
122,0.5212649286351471
123,0.5159324281590826
124,0.5166416352741071
125,0.5205442450743027
126,0.5151612386243072
127,0.5206145168811046
128,0.5223765477581414
129,0.519762215289398
130,0.5180517207007808
131,0.5159651715556816
132,0.5207626699932421
133,0.518479677126802
134,0.5174177916419059
135,0.5165945076173308
136,0.5174815258735674
137,0.5203768020689613
138,0.518750725560865
